Today's date is: 8/1/2016	The time is: 1:47
Lifestyle Awareness Organic Green Tea Herbal Tea Supplement Tea Bags, 20 count, 1.05 oz, (Pack of 6)	   $15.07   $2.39 / oz     
Bigelow® Green Tea Classic Decaffeinated Tea Bags .91 oz. Box	   $2.54   $2.79 / oz     
Tea Section Organic Apple Pomegranate Green Tea Bags, 20 count, 1.41 oz	   $2.00   $1.42 / oz     
Tea Section Pineapple Green Tea Bags, 20 count, 1.41 oz	   $2.64   $1.87 / oz     
Tea Section Blackberry Green Tea Bags, 20 count, 1.41 oz	   $2.73   $1.94 / oz     
Tea Section Blackcurrant Green Tea Bags, 20 count, 1.41 oz	   $2.17   $1.54 / oz     
Tea Section Ginger Green Tea Bags, 20 count, 1.41 oz	   $2.89   $2.05 / oz     
Yogi Green Tea Kombucha Herbal Supplement Tea Bags, 16 count, 1.12 oz	   $4.20   $3.75 / oz     
Tea Section Mint Green Tea Bags, 20 count, 1.41 oz	   $2.70       
Tea Section Strawberry Green Tea Bags, 20 count, 1.41 oz	   $2.89   $2.05 / oz     
Peachy Green Tea Organic Tazo Teas 20 Bag	   $5.14    List price  $6.85     Save $1.71   
Bigelow® Green Tea with Lemon Decaffeinated Tea Bags .91 oz. Box	   $2.50   $2.75 / oz     
Luzianne Green Iced Tea Tea Bags, 24 count, 3.39 oz	   $2.08   61.2¢ / oz     
Salada Immunity Green Tea Herbal Blend Tea Bags, 20 count, 1.41 oz, (Pack of 6)	   $28.92   $3.42 / oz     
Carrington Tea Original Green Tea Bags, 20 count per box, 1.25 oz, Pack of 6	   $7.62   $6.10 / oz     
Lipton Iced Tea Bags Green Tea Family Size, 24 count	   $2.40   88.9¢ / oz  Out of stock      
Great Value Ground Cinnamon, 2.37 oz	   $0.82   34.6¢ / oz     
McCormick Ground Cinnamon, 8.75 oz	   $6.80   77.7¢ / oz     
Great Value Ground Cinnamon Seasoning, 18 oz	   $8.40   46.7¢ / oz     
Ground Cinnamon - 2.45 oz (69 Grams) by Simply Organic	   $8.46       
Spice Island Cinnamon Ground Organic, 0.5 OZ (Pack of 3)	   $28.92       
Spice Islands: Ground Saigon Cinnamon Spice, 1.9 Oz	   $28.18       
The Spice Hunter Highland Harvested Saigon Ground Cinnamon, 1.5 oz (Pack of 6)	   $31.00   $3.44 / oz     
Frontier Herb 64134 Organic Ground Cinnamon Ceyln F	   $13.26       
Tone's: Ground Cinnamon, .7 oz	   $22.12       
Frontier Natural Products - Cinnamon Ground 3% Oil Organic - 1 lb.	   $19.09       
Tone's Ground Cinnamon, 0.70 oz (Pack of 6)	   $15.33   $3.65 / oz     
Swanson 100% Certified Organic Cinnamon (Ground) 1.5 oz (42.5 grams) Pwdr	   $6.83       
Spice Hunter Ground 100% Organic Cinnamon, 1.7 Oz (Pack of 6)	   $45.09       
La Criolla 3 oz. Ground Cinnamon, Case Of 12	   $50.44       
Frontier Herb 34113 Korintje Ground Cinnamon	   $18.80       
Badia Ground Cinnamon, .5 oz	   $20.74       
Spice Hunter Ground Highland Harvested Saigon Cinnamon, 1.5 Oz (Pack of 6)	   $39.03       
Frontier Herb 28444 Organic Ground Cinnamon	   $13.26       
McCormick Ground Cinnamon, 2.37 oz	   $1.82   76.8¢ / oz  Out of stock      
McCormick Cinnamon Saigon Ground Organic, 1.5 OZ (Pack of 3)	   $32.54    Out of stock      
Great Value Classic Roast Medium Ground Coffee, 48 oz	   $8.90   20.7¢ / oz     
Folgers 100% Colombian Medium Dark Roast Ground Coffee, 24.2 oz	   $8.30   34.3¢ / oz     
Folgers Classic Roast Medium Ground Coffee, 30.5 oz	   $8.30   27.2¢ / oz     
Great Value Dark Roast Dark Ground Coffee, 24.2 oz	   $6.70   27.7¢ / oz     
Great Value Classic Roast Medium Ground Coffee, 30.5 oz	   $6.34   20.8¢ / oz     
Maxwell House 100% Original Ground Coffee 28 oz. Canister	   $7.29   26.0¢ / oz     
Yuban Traditional Medium Roast Ground Coffee 31 oz. Canister	   $7.30   23.6¢ / oz     
Maxwell House Original Roast Medium Ground Coffee, 30.6 oz	   $7.18   23.5¢ / oz     
Chock full of Nuts The Heavenly Coffee Original Ground Coffee, 30.5 oz	   $8.70   28.5¢ / oz     
Seattle's Best French Roast Ground Coffee 12 oz	   $5.09   42.4¢ / oz     
McCafé® Premium Roast Ground Coffee 12 oz. Bag	   $6.10   50.8¢ / oz     
Starbucks French Roast Ground Coffee, 20 oz	   $12.60   63.0¢ / oz     
Seattle's Best Coffee Level 4 Organic Ground 12oz	   $5.09   42.4¢ / oz     
Gevalia House Blend Ground Coffee 12 oz. Bag	   $6.80   56.7¢ / oz     
Peet's Coffee Major Dickason's Blend Dark Roast Ground Coffee, 20 oz	   $13.21   66.1¢ / oz     
Starbucks Breakfast Blend Medium Ground Coffee, 20oz	   $12.60   63.0¢ / oz     
Maxwell House French Roast Medium Dark Ground Coffee, 29.3 oz	   $7.29   24.9¢ / oz     
Maxwell House Master Blend Mild Ground Coffee, 30.6 oz	   $7.02   22.9¢ / oz     
Martinson Traditional Rich Medium Roast Ground Coffee, 30.9 oz	   $7.60   24.6¢ / oz  Out of stock      
Eight O'Clock® The Original Ground Coffee 36 oz. Bag	   $12.98   36.1¢ / oz  Out of stock      
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
gummy bears	Item not there
Hershey's Giant Bar Milk Chocolate, 7 Oz (Pack of 4)	   $8.00       
Hershey's Milk Chocolate Snack Size Candy Bars, .45 oz, 12 count	   $2.06   38.2¢ / oz     
Great Value Clover Honey, 32 oz	   $7.88   24.6¢ / oz     
Pure 'N Simple 100% Pure Honey, 80 oz	   $15.20   19.0¢ / oz     
Great Value: Clover Honey, 24 Oz	   $6.30   26.3¢ / oz     
Virginia Brand Pure U.S. Grade All-Natural Honey, 12 oz	   $3.10   25.8¢ / oz     
Great Value Organic Raw Honey, 16 oz	   $4.25    Was $5.14    Save $0.89   
Great Value: Clover Honey, 48 oz	   $11.48   23.9¢ / oz     
Thrifty Bee Dark & Robust Honey, 8 oz	   $2.08   26.0¢ / oz     
Great Value Clover Honey, 16 oz(Pack of 2)	   $8.94       
Great Value Clover Honey, 12 oz	   $3.47   28.9¢ / oz     
Busy Bee Bear 100% Pure Clover Honey, 12 oz	   $80.99       
Naked Wild Honey Organic Raw 100% Pure Raw Honey, 16 oz	   $5.40   33.8¢ / oz     
Honey Tree's Winnie The Pooh Pure Clover Honey, 12 oz	   $3.10   25.8¢ / oz     
Great Value Organic 100% Raw Honey, 12 oz	   $4.20       
Pure Harmony Premium Dakota Clover Honey, 32 oz	   $8.30   25.9¢ / oz     
Sam's Choice Dark Wildflower 100% Raw Honey, 11 oz	   $2.93    Was $3.98    Save $1.05   
Naked Wild Great Lakes 100% Pure Raw Honey, 16 oz	   $6.83   42.7¢ / oz     
Raw Manuka Honey YS Eco Bee Farms 12 oz Paste	   $22.21    List price  $24.95     Save $2.74   
Great Value Organic Raw Honey, 22 oz	   $7.69    Out of stock      
Sam's Choice Yellow Sweet Clover 100% Raw Honey, 11 oz	   $4.81    Out of stock      
Viktor Foods L.L.C: w/Comb Pure Honey, 16 Oz	   $7.60   47.5¢ / oz  Out of stock      
Post® Honey Bunches of Oats® with Crispy Almonds Cereal 18 oz. Box	   $3.40   18.9¢ / oz     
Honey Bunches of Oats® with Sweet CInnamon Bunches Cereal 14.5 oz. Box	   $3.00       
Honey Bunches of Oats® with Real Tasty Strawberries Cereal 13 oz. Box	   $3.10   23.9¢ / oz     
Honey Bunches of Oats® Crunchy Honey Roasted Granola 11 oz. Box	   $3.00   27.3¢ / oz     
Bob's Red Mill Honey Oat Granola, 12 oz (Pack of 4)	   $27.91   $2.33 / oz     
Bobs Red Mill Honey Oat Granola Cereal, 12 OZ (Pack of 4)	   $28.31       
Bobs Red Mill Honey Oat Granola, 12 OZ (Pack of 4)	   $30.92       
Bobs Red Mill Apple Blueberry Granola, 12 OZ (Pack of 4)	   $30.92       
Bobs Red Mill Granola Natural NO-FAT ADDED, 12 OZ (Pack of 4)	   $28.31       
Post™ Honey Bunches of Oats® Crunchy Honey Roasted Cereal 18 oz. Box	   $3.40   18.9¢ / oz  Out of stock      
Post® Honey Bunches of Oats® Chocolate Cereal 14.5 oz. Box	   $3.28   22.6¢ / oz  Out of stock      
Post Honey Bunches of Oats Cereal With Vanilla Bunches, 18 oz	   $3.38   18.8¢ / oz  Out of stock      
Honey Bunches of Oats® with Crispy Almonds Cereal 27 oz. Box	   $4.70   17.4¢ / oz  Out of stock      
Honey Bunches of Oats® Crunch Almond Crunch O's Cereal 14 oz. Box	   $3.10    Out of stock      
Honey Bunches of Oats® Crunch Honey Crunch O's Cereal 14 oz. Box	   $3.10    Out of stock      
Post®™ Honey Bunches Of Oats® Cereal with Crispy Almonds 14.5 oz. Box	   $3.13   21.6¢ / oz  Out of stock      
Post® Honey Bunches of Oats® Granola with Dark Chocolate 10 oz. Bag	   $3.00   30.0¢ / oz  Out of stock      
Sriracha Hot Chili Sauce, 17 fl oz	   $2.86   16.8¢ / oz     
Frank's Red Hot Original Cayenne Pepper Sauce, 12 fl oz	   $2.76   23.0¢ / fl oz     
Valentina Mexican Hot Sauce Salsa Picante, 34 fl oz	   $1.87   5.5¢ / fl oz     
Cholula Original Hot Sauce, 12 fl oz	   $5.70   47.5¢ / fl oz     
El Yucateco Chile Habanero XXXtra Hot Sauce, 4 fl oz	   $2.29   57.3¢ / fl oz     
Sriracha: Hot Chili Sauce, 28 Oz(Pack of 2)	   $6.96       
Sriracha: Hot Chili Sauce, 28 Oz	   $4.22       
Frank's Red Hot Original Cayenne Pepper Sauce Condiment, 23 fl oz (Pack of 2)	   $9.36       
Frank's RedHot Stingin' Honey Garlic Hot Sauce, 12 oz	   $2.08   17.3¢ / oz     
Crystal Extra-Hot Hot Sauce, 6 oz (Pack of 12)	   $16.44   22.8¢ / oz     
Lingham??????????s Hot Sauce, 12.6 oz	   $3.50   27.8¢ / oz     
El Yucateco Black Label Reserve Chile Habanero Hot Sauce, 4 oz	   $2.88   72.0¢ / fl oz     
Kikkoman Sriracha Hot Chili Sauce, 10.6 fl oz	   $35.01       
Ray's Coney Hot Dog Sauce, 7.25 oz (Pack of 24)	   $84.03   48.3¢ / oz     
Wild Garden Roasted Garlic Hummus, 10.74 oz (Pack of 6)	   $21.59   26.9¢ / oz     
Powdered Leaf Tea Original Sweetened Iced Green Tea, 5.3 oz	   $4.10   77.4¢ / oz     
Arizona Arnold Palmer Half & Half Iced Tea – Lemonade Powder Stix, 30 Packets/Box -ARN72769	   $15.33       
Marjack 72769 Arnold Palmer Half & Half Iced Tea - Lemonade Powder Stix, 30 Packets/box	   $11.93       
Lipton Lemon Iced Tea Mix, 28 qt	   $5.60   7.9¢ / oz     
Stash Iced Green Tea Powder	   $56.60    List price  $258.0     Save $201.40   
NESTEA Lemon Sweet Tea Iced Tea Mix 45.1 oz. Canister	   $3.87   8.6¢ / oz     
Great Value: Iced Tea With Lemon Drink Mix, 1.4 oz	   $2.08   $1.49 / oz     
Lipton Unsweetened Iced Tea Mix, 30 qt	   $3.10   $1.03 / oz     
Lipton Diet Decaffeinated Lemon Iced Tea Mix, 10 qt	   $4.33   $1.44 / oz     
Crystal Light Sugar Free Peach Iced Tea Mix, 1.5 Oz	   $2.60   $1.73 / oz     
Lipton Decaffeinated Family Size Black Iced Tea Bags, 24 ct	   $4.20   80.0¢ / oz     
Lipton Diet Raspberry Iced Tea Mix, 10 qt	   $3.80   $1.46 / oz     
Lipton Lemon Iced Tea Mix, 10 qt	   $3.80   15.1¢ / oz     
Crystal Light Iced Tea Mix, 1.4 oz	   $2.60   $1.86 / oz     
Lipton Diet Lemon Iced Tea Mix, 15 qt	   $5.50   $1.25 / oz     
MET-Rx Sports Series Strength Iced Tea Pre-Game Powder Dietary Supplement, 12.69 oz	   $19.98    Out of stock      
NESTEA Unsweetened Iced Tea Mix 3 oz. Jar	   $3.10   $1.03 / oz  Out of stock      
Lipton Diet Peach Iced Tea Mix, 10 qt	   $31.85    Out of stock      
Lipton Cold Brew Family Size Black Iced Tea Bags, 22 ct	   $64.05    Out of stock      
4C Natural Lemon Flavor Iced Tea Mix, 92.8 oz	   $5.76   6.2¢ / oz  Out of stock      
Great Value Classic Roast Instant Coffee, 8 oz	   $4.70   58.8¢ / oz     
NESCAFE CLASICO Instant Coffee 10.5 oz. Jar	   $8.10   77.1¢ / oz     
Maxwell House Original Instant Coffee, 12 oz	   $8.30   69.2¢ / oz     
Folgers Classic Roast Instant Coffee Crystals, 16 oz Jar	   $12.57   78.6¢ / oz     
NESCAFE CAFÉ CON LECHE Instant Coffee with Milk 10.5 oz. Canister	   $4.50   42.9¢ / oz     
NESCAFE CLASICO Instant Coffee 7 oz. Jar	   $5.83   83.3¢ / oz     
Nescafe Taster's Choice Hazelnut Instant Coffee Beverage Single Serve Packets, 0.1 oz, 16 count	   $5.38   $3.18 / oz     
Maxwell House International Cafe French Vanilla Cafe Beverage Mix, 8.4 oz	   $3.10   36.9¢ / oz     
Starbucks VIA Colombia Coffee, 8ct	   $6.29   $6.76 / oz     
Folgers Mocha Chocolate Cappuccino Coffee Mix, 16 oz	   $4.10   25.6¢ / oz     
Starbucks VIA Ready Brew French Roast Instant Coffee, 8-Pack	   $6.30   $6.77 / oz     
Folgers: Classic Decaf Instant Coffee, 8 oz	   $6.60   82.5¢ / oz     
Great Value Decaffeinated Premium Instant Coffee, 8 Oz (Pack of 2)	   $9.96       
NESCAFE CLASICO Decaf Instant Coffee 7 oz. Jar	   $6.50   92.9¢ / oz     
Vinacafe Instant Coffee Mix, 14.11 oz	   $5.20   36.9¢ / oz     
Medaglia D'oro Espresso Instant Coffee, 2 oz (Pack of 12)	   $44.75   $1.86 / oz     
NESCAFE CLASICO Instant Coffee 3.5 oz. Jar	   $3.90   $1.11 / oz  Out of stock      
Maxwell House Original Roast Coffee Singles 19 ct Box	   $4.50   $1.50 / oz  Out of stock      
Folgers Classic Medium Roast Coffee, 48 oz	   $12.60   26.3¢ / oz  Out of stock      
NESCAFE CAFÉ DE OLLA Instant Coffee Beverage 6.7 oz. Jar	   $6.40   95.5¢ / oz  Out of stock      
Jeffrey Campbell Jelly-Jam Women US 8.5 Silver Flats	   $52.99    List price  $155.0     Save $102.01   
Jeffrey Campbell Jelly-Jam Women US 7 Silver Flats	   $49.99    List price  $155.0     Save $105.01   
Jeffrey Campbell Jelly-Jam Women US 8 Black Flats	   $52.99    List price  $155.0     Save $102.01   
Scary Summer	   $8.68    Was $9.74    Save $1.06   
Great Value Donut Shop Blend Medium Roast Coffee K-Cup Packs, 0.38 oz, 48 count	   $15.98   86.9¢ / oz     
Great Value Breakfast Blend Medium Roast Coffee K-Cups, 0.33 oz, 48 count	   $15.98   $1.00 / oz     
McCafé Premium Roast Coffee K-Cup® Pods 18 ct Box	   $11.50   63.9¢ / each     
Keurig The Original Donut Shop Coffee Regular K-Cups, 0.39 oz, 36 ct	   $21.00   $1.46 / oz     
Eight O'Clock Dark Italian Roast K-Cups Coffee, 18 count	   $10.50   $1.69 / oz     
Eight O'Clock Original Medium Roast K-Cups Coffee, 18 count	   $9.98   $1.61 / oz     
Keurig K-Cups, Gloria Jeans Butter Toffee Flavored Coffee, 18ct	   $11.98   $2.00 / oz     
Folgers Gourmet Selections K-Cups Black Silk Dark Roast Coffee, 18 Ct	   $10.98   $2.16 / oz     
Green Mountain Coffee French Vanilla Light Roast K-Cups Coffee, 18 count	   $10.98   $1.86 / oz     
Keurig Green Mountain Coffee Breakfast Blend Coffee K-Cups, 0.31 oz, 36 ct	   $21.00   $1.86 / oz     
Starbucks Vanilla Coffee K-Cups, 0.35 oz, 16 count	   $12.60   $2.25 / oz     
Keurig K-Cups, Newman's Own Organics Special Blend Extra Bold, 18 ct	   $12.50   $1.74 / oz     
Starbucks Pike Place Roast Medium Keurig Brewed K-Cups Ground Coffee, 10 count, (Pack of 6)	   $70.15   $1.17 / oz     
Keurig K-Cups, Tullys Extra Bold French Roast Coffee, 18ct	   $18.11    List price  $21.17     Save $3.06   
Keurig K-Cups, Green Mountain Breakfast Blend Coffee, 18 ct	   $10.98   $1.96 / oz     
Starbucks Blonde Ground Coffee Keurig K-Cups, Veranda Blend, 16ct	   $12.60   $1.88 / oz  Out of stock      
Green Mountain Coffee K-Cups Decaf Hazelnut Coffee, 18 count	   $11.49   $2.05 / oz  Out of stock      
Folgers Gourmet Selections Lively Colombian Medium Roast K-Cups Coffee, 18 count	   $9.98   $1.75 / oz  Out of stock      
Folgers Gourmet Selections K-Cups Decaf Lively Colombian Medium Roast Coffee, 18 Ct	   $10.98   $1.92 / oz  Out of stock      
Eight O'Clock Original Decaf Coffee K-Cups, 18 ct, 5.9 oz	   $12.48   $2.12 / oz  Out of stock      
Heinz Tomato Twin Pack 50.5 oz Ketchup, 2 Pk	   $6.88   6.8¢ / oz     
Great Value: Tomato Ketchup, 64 oz	   $3.10   4.8¢ / oz     
Heinz Tomato Ketchup, 32 oz	   $3.00   9.4¢ / oz     
Hunt's Tomato Ketchup, 28 Oz	   $2.06   7.4¢ / oz     
Heinz Picnic Pack Condiment Variety Pack, 54 oz	   $5.90   10.9¢ / oz     
Heinz Tomato Ketchup, 64 oz	   $4.78   7.5¢ / oz     
Heinz Ketchup Tomato, 114 oz	   $6.12   5.4¢ / oz     
Heinz Tomato Ketchup, 20 oz	   $2.30   11.5¢ / oz     
Heinz Jalapeno Tomato Ketchup, 14 oz	   $2.70   19.3¢ / oz     
Heinz Simply Heinz Tomato Ketchup, 34 oz	   $3.06   9.0¢ / oz     
Heinz Organic Tomato Ketchup, 14 oz	   $2.65   18.9¢ / oz     
Heinz Reduced Sugar Tomato Ketchup, 13 oz	   $30.75       
Heinz Reduced Sugar Tomato Ketchup, 13 oz (Pack of 3)	   $7.98       
Heinz Picnic Pack Condiments Variety Pack, 26.5 oz	   $5.90   $1.97 / each     
Heinz Organic Certified Tomato Ketchup, 32 oz	   $4.19   13.1¢ / oz     
Heinz No Salt Added Tomato Ketchup, 14 oz	   $2.70   19.3¢ / oz     
Heinz Hot & Spicy Tomato Ketchup, 14 oz	   $2.71   19.4¢ / oz     
French's Tomato Ketchup, 32 oz	   $2.60   8.1¢ / oz     
Heinz Reduced Sugar Tomato Ketchup, 13 oz, (Pack of 6)	   $17.44   22.4¢ / oz     
Heinz Tomato Ketchup, 38 oz	   $2.61   6.9¢ / oz  Out of stock      
Lay's Southern Biscuits and Gravy Flavored Potato Chips, 7.75 oz (Pack of 3)	   $7.80       
Lays Sweet Southern Heat Barbecue Flavored Potato Chips, 7.75 oz.	   $2.60   33.6¢ / oz     
Lay's Cheddar Bacon Mac & Cheese Potato Chips, 7.75 oz	   $2.49   32.1¢ / oz     
Lay's Limon Flavored Potato Chips, 7.75 oz	   $2.60   33.6¢ / oz     
Lay's Mix Potato Chips Variety Pack, 1 oz, 20 count	   $6.30   31.5¢ / oz     
Lay's Wavy Cheddar Flavored Potato Chips, 7.75 oz	   $2.60   33.6¢ / oz     
Lay's Kettle Cooked Wasabi Ginger Flavored Potato Chips, 8 oz (Pack of 3)	   $7.86       
Lay's Barbecue Flavored Potato Chips, Party Size, 15.25 oz.	   $3.12   20.5¢ / oz     
Lay's Classic Potato Chips, 15.75 oz	   $3.13   19.9¢ / oz     
Lay's Lightly Salted Potato Chips, 9.75 oz	   $3.00   30.8¢ / oz     
Lay's Classic Potato Chips 6–1 oz. Bags	   $2.40   40.0¢ / oz     
Lay's Sour Cream & Onion Potato Chips, 9.75 oz	   $3.03   31.1¢ / oz     
Lay's Sour Cream & Onion Flavored Potato Chips, Party Size, 15.25 oz.	   $3.13   20.5¢ / oz     
Lay's Fiery Roasted Habanero Flavor Swap Potato Chips, 7.75 oz	   $2.61   33.7¢ / oz  Out of stock      
Lay's Classic Potato Chips, Family Size, 10.5 oz.	   $3.00   28.6¢ / oz  Out of stock      
Lay's Classic Potato Chips, Party Size, 13.75 oz.	   $3.13   22.8¢ / oz  Out of stock      
Lay's Barbecue Flavored Potato Chips, Party Size, 13.25 oz.	   $3.10   23.4¢ / oz  Out of stock      
Lay's Wavy Original Potato Chips, Party Size, 13.75 oz.	   $3.13   22.9¢ / oz  Out of stock      
Lay's Original Wavy Potato Chips, 10.25 oz (Pack of 3)	   $7.50    Out of stock      
Lay's Wavy Original Potato Chips, Family Size, 10.5 oz.	   $3.03   28.9¢ / oz  Out of stock      
True Lemon Crystallized Lemon, 32ct	   $3.00   $3.33 / oz     
Pennington Fast Acting Lime Plus AST Soil Conditioner, 6 lbs	   $4.97   Pickup only     
M&M'S Peanut Chocolate Candy Party Size Bag, 42 oz	   $9.40   22.4¢ / oz     
M&M'S Milk Chocolate Candy Party Size Bag, 42 oz	   $8.98   21.4¢ / oz     
M&M'S Almond Chocolate Candy Bag, 9.9 oz	   $3.10   31.3¢ / oz     
M&M's Milk Chocolate Candies Fun Size: 5 LBS	   $29.95       
M&M'S Milk Chocolate Fun Size Candy Bag, 10.53 oz	   $3.70       
M&M's Peanut Chocolate Candies Fun Size: 5 LBS	   $34.95       
M&M'S Mint Dark Chocolate Candy Bag, 10.19 oz	   $3.10   30.4¢ / oz     
M&M'S Peanut Chocolate Mega Size Candy Bag, 10.19 oz	   $3.10       
M&M'S Almond Chocolate Candy Bag, 15.9 oz	   $5.10   32.1¢ / oz  Out of stock      
M&M'S Pretzel Chocolate Candy Bag, 9.9 oz	   $2.98   30.1¢ / oz  Out of stock      
M&M'S Peanut Butter Chocolate Candy Party Size Bag, 38 oz	   $9.40   24.7¢ / oz  Out of stock      
M&M'S Peanut Butter Chocolate Candy Bag, 18.4 oz	   $5.10   26.6¢ / oz  Out of stock      
M&M'S Coffee Nut Peanut Chocolate Candy Bag, 10.2 oz	   $3.10   30.4¢ / oz  Out of stock      
M&M'S Dark Chocolate Candy Bag, 19.2 oz	   $5.10   26.6¢ / oz  Out of stock      
M&M'S Chili Nut Peanut Chocolate Candy Bag, 10.2 oz	   $3.10   30.4¢ / oz  Out of stock      
M&M'S Honey Nut Peanut Chocolate Candy Bag, 10.2 oz	   $3.10   30.4¢ / oz  Out of stock      
M&M'S Pretzel Chocolate Candy Bag, 15.4 oz	   $5.10   33.1¢ / oz  Out of stock      
M&M'S Mint Dark Chocolate Candy Bag, 8 oz	   $3.10   38.8¢ / oz  Out of stock      
M&M'S Crispy S'mores Chocolate Candy Bag, 8 oz	   $3.10   38.8¢ / oz  Out of stock      
M&M'S Peanut Butter Chocolate Candy Bag, 10.2 oz	   $3.10   30.4¢ / oz  Out of stock      
Great Value: Elbow Macaroni Enriched Macaroni Product, 3 Lb	   $2.92   6.1¢ / oz     
